Stkcd	Stknme_en	Listdt	Conme_en	OWNERSHIPTYPE_EN	OWNERSHIPTYPECODE	Ipoprc	Nshripo	Parval	Markettype
601208	DCKJ	2011-05-20	Sichuan EM Technology Co., Ltd.	Private Enterprises	P0306	20.0000	80000	1.0000000000	1
601211	GTJA	2015-06-26	Guotai Junan Securities Co., Ltd.	State-run or State-owned Holding	P0301	19.7100	1525000	1.0000000000	1
601212	BYYS	2017-02-15	Baiyin Nonferrous Group Co., Ltd.	State-run or State-owned Holding	P0301	1.7800	698000	1.0000000000	1
601216	JZJT	2011-02-22	Inner Mongolia Junzheng Energy & Chemical Group Co., Ltd.	Private Enterprises	P0306	25.0000	120000	1.0000000000	1
601218	JXKJ	2011-05-06	Jiangsu Jixin Wind Energy Technology Co., Ltd.	Private Enterprises	P0306	22.5000	50800	1.0000000000	1
601222	LYNY	2011-08-08	Jiangsu Linyang Energy Co., Ltd.	Private Enterprises	P0306	18.0000	75000	1.0000000000	1
601225	SXMY	2014-01-28	Shaanxi Coal Industry Company Limited	State-run or State-owned Holding	P0301	4.0000	1000000	1.0000000000	1
601226	HDZG	2014-12-11	Huadian Heavy Industries Co., Ltd.	State-run or State-owned Holding	P0301	10.0000	150000	1.0000000000	1
601228	GZG	2017-03-29	Guangzhou Port Company Limited	State-run or State-owned Holding	P0301	2.2900	698680	1.0000000000	1
601229	SHYH	2016-11-16	Bank of Shanghai Co., Ltd.	State-run or State-owned Holding	P0301	17.7700	600450	1.0000000000	1
601231	HXDZ	2012-02-20	Universal Scientific Industrial (Shanghai) Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	7.6000	106800	1.0000000000	1
601233	TKGF	2011-05-18	Tongkun Group Co., Ltd.	Private Enterprises	P0306	27.0000	120000	1.0000000000	1
601236	HTZQ	2019-07-05	Hongta Securities Co., Ltd.	State-run or State-owned Holding	P0301	3.4600	364000	1.0000000000	1
601238	GQJT	2012-03-29	Guangzhou Automobile Group Co., Ltd.	State-run or State-owned Holding	P0301	9.0900	286962	1.0000000000	1
601258	*ST PD	2011-04-28	Pang Da Automobile Trade Co., Ltd.	Private Enterprises	P0306	45.0000	140000	1.0000000000	1
601268	*ST EZ	2010-02-02	China Erzhong Group (Deyang) Heavy Industries Co., Ltd.	State-run or State-owned Holding	P0301	8.5000	300000	1.0000000000	1
601279	YLQC	2021-04-15	Changchun Engley Automobile Industry Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	2.0700	149425	1.0000000000	1
601288	NYYH	2010-07-15	Agricultural Bank of China Limited	State-run or State-owned Holding	P0301	2.6800	25570588	1.0000000000	1
601298	QDG	2019-01-21	Qingdao Port International Co., Ltd.	State-run or State-owned Holding	P0301	4.6100	454376	1.0000000000	1
601299	ZGBC	2009-12-29	China CNR Corporation Limited	State-run or State-owned Holding	P0301	5.5600	2500000	1.0000000000	1
601311	LTGF	2011-06-02	Camel Group Co., Ltd.	Private Enterprises	P0306	18.6000	83000	1.0000000000	1
601313	JNJJ	2012-01-16	SJEC Corporation	Private Enterprises	P0306	12.4000	56000	1.0000000000	1
601319	ZGRB	2018-11-16	The People's Insurance Company (Group) of China Limited	State-run or State-owned Holding	P0301	3.3400	1800000	1.0000000000	1
601326	QGGF	2017-08-16	Qinhuangdao Port Co., Ltd.	State-run or State-owned Holding	P0301	2.3400	558000	1.0000000000	1
601330	LSDL	2018-06-11	Dynagreen Environmental Protection Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	3.2900	116200	1.0000000000	1
601336	XHBX	2011-12-16	New China Life Insurance Company Limited	State-run or State-owned Holding	P0301	23.2500	158540	1.0000000000	1
601339	BLDF	2012-06-12	Bros Eastern Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	13.6000	150000	1.0000000000	1
601360	SLL	2018-02-28	360 Security Technology Inc.	Private Enterprises	P0306	12.4000		1.0000000000	1
601366	LQGF	2017-04-12	Liqun Commercial. Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	8.8200	176000	1.0000000000	1
601368	LCSW	2015-06-12	Guangxi Nanning Waterworks Co., Ltd.	Private Enterprises	P0306	6.4300	147000	1.0000000000	1
601369	SGDL	2010-04-28	Xi'an Shaangu Power Co., Ltd.	State-run or State-owned Holding	P0301	15.5000	109251	1.0000000000	1
601375	ZYZQ	2017-01-03	Central China Securities Co., Ltd.	State-run or State-owned Holding	P0301	4.0000	700000	1.0000000000	1
601377	XYZQ	2010-10-13	Industrial Securities Co., Ltd.	State-run or State-owned Holding	P0301	10.0000	263000	1.0000000000	1
601388	YQZY	2012-04-23	Ye Chiu Metal Recycling (China) Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	13.0000	105000	1.0000000000	1
601399	GJZZ	2020-06-08	Sinomach Heavy Equipment Group Co.,  Ltd.	State-run or State-owned Holding	P0301	8.5000		1.0000000000	1
601456	GLZQ	2020-07-31	Guolian Securities Co., Ltd.	State-run or State-owned Holding	P0301	4.2500	475719	1.0000000000	1
601500	TYGF	2016-09-19	Jiangsu General Science Technology Co., Ltd.	Private Enterprises	P0306	4.9200	174919	1.0000000000	1
601512	ZXJT	2019-12-20	China-Singapore Suzhou Industrial Park Development Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	9.6700	149890	1.0000000000	1
601515	DFJT	2012-02-16	Guangdong DFP New Material Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	13.2000	56000	1.0000000000	1
601518	JLGS	2010-03-19	Jinlin Expressway Co., Ltd.	State-run or State-owned Holding	P0301	1.7900	1213200	1.0000000000	1
601519	DZH	2011-01-28	Shanghai Great Wisdom Co., Ltd.	Private Enterprises	P0306	23.2000	110000	1.0000000000	1
601528	RFYH	2021-06-25	Zhejiang Shaoxing Ruifeng Rural Commercial Bank Co., Ltd.	State-run or State-owned Holding	P0301	8.1200	150935	1.0000000000	1
601555	DWZQ	2011-12-12	Soochow Securities Co., Ltd.	State-run or State-owned Holding	P0301	6.5000	500000	1.0000000000	1
601558	TSRD	2011-01-13	Sinovel Wind Group Co., Ltd.	Private Enterprises	P0306	90.0000	105100	1.0000000000	1
601566	JMW	2011-05-30	Joeone Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	22.0000	120000	1.0000000000	1
601567	SXYL	2011-06-15	Ningbo Sanxing Medical Electric Co., Ltd.	Private Enterprises	P0306	20.0000	67000	1.0000000000	1
601568	BYJT	2020-10-20	Shaanxi Beiyuan Chemical Industry Group Co., Ltd.	State-run or State-owned Holding	P0301	10.1700	361111	1.0000000000	1
601577	CSYH	2018-09-26	Bank of Changsha Co., Ltd.	State-run or State-owned Holding	P0301	7.9900	342155	1.0000000000	1
601579	KJS	2014-08-25	Kuaijishan Shaoxing Wine Co., Ltd.	Private Enterprises	P0306	4.4300	100000	1.0000000000	1
601595	SHDY	2016-08-17	Shanghai Film Co., Ltd.	State-run or State-owned Holding	P0301	10.1900	93500	1.0000000000	1
601598	ZGWY	2019-01-18	Sinotrans Limited	State-run or State-owned Holding	P0301	5.2400	1351637	1.0000000000	1
601599	ZWYY	2011-05-27	Zhewen Pictures Group Co., Ltd.	Private Enterprises	P0306	10.0000	53000	1.0000000000	1
601606	CCJG	2018-08-06	Anhui Great Wall Military Industry Co., Ltd.	State-run or State-owned Holding	P0301	3.3300	148000	1.0000000000	1
601607	SHYY	2010-03-05	Shanghai Pharmaceuticals Holding Co., Ltd.	State-run or State-owned Holding	P0301	4.5000	15000	1.0000000000	1
601608	ZXZG	2012-07-06	CITIC Heavy Industries Co., Ltd.	State-run or State-owned Holding	P0301	4.6700	685000	1.0000000000	1
601609	JTGF	2020-04-22	Ningbo Jintian Copper (Group) Co., Ltd.	Private Enterprises	P0306	6.5500	242000	1.0000000000	1
601611	ZGHJ	2016-06-06	China Nuclear Engineering Corporation Limited	State-run or State-owned Holding	P0301	3.4700	525000	1.0000000000	1
601615	MYZN	2019-01-23	Ming Yang Smart Energy Group Limited	Sino-foreign Equity Joint Venture	P0303	4.7500	275900	1.0000000000	1
601616	GDDQ	2011-02-01	Shanghai Guangdian Electric Group Co., Ltd.	Private Enterprises	P0306	19.0000	105000	1.0000000000	1
601618	ZGZY	2009-09-21	Metallurgical Corporation of China Ltd.	State-run or State-owned Holding	P0301	5.4200	3500000	1.0000000000	1
601619	JZXN	2017-07-20	Ningxia Jiaze Renewables Corporation Limited	Sino-foreign Equity Joint Venture	P0303	1.2600	193712	1.0000000000	1
601633	CCQC	2011-09-28	Great Wall Motor Company Limited	Private Enterprises	P0306	13.0000	304243	1.0000000000	1
601636	QBJT	2011-08-12	Zhuzhou Kibing Group Co., Ltd.	Private Enterprises	P0306	9.0000	168000	1.0000000000	1
601658	YCYH	2019-12-10	Postal Savings Bank of China Co., Ltd.	State-run or State-owned Holding	P0301	5.5000	5947988	1.0000000000	1
601665	QLYH	2021-06-18	Qilu Bank Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	5.3600	458083	1.0000000000	1
601668	ZGJZ	2009-07-29	China State Construction Engineering Corporation	State-run or State-owned Holding	P0301	4.1800	12000000	1.0000000000	1
601669	ZGDJ	2011-10-18	Power Construction Corporation of China Ltd.	State-run or State-owned Holding	P0301	4.5000	3000000	1.0000000000	1
601677	MTLY	2011-09-19	Henan Mingtai Aluminum Co., Ltd.	Private Enterprises	P0306	20.0000	60000	1.0000000000	1
601678	BHGF	2010-02-23	Befar Group Co., Ltd.	Private Enterprises	P0306	19.0000	110000	1.0000000000	1
601686	YFJT	2020-12-04	Tianjin Youfa Steel Pipe Group Co., Ltd.	Private Enterprises	P0306	12.8600	142000	1.0000000000	1
601688	HTZQ	2010-02-26	Huatai Securities Co., Ltd.	State-run or State-owned Holding	P0301	20.0000	784561	1.0000000000	1
601689	TPJT	2015-03-19	Ningbo Tuopu Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	11.3700	129100	1.0000000000	1
601696	ZYZQ	2020-02-26	BOC International (China) Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	5.4700	278000	1.0000000000	1
601698	ZGWT	2019-06-28	China Satellite Communications Co., Ltd.	State-run or State-owned Holding	P0301	2.7200	400000	1.0000000000	1
601700	FFGF	2011-01-18	Changshu Fengfan Power Equipment Co., Ltd.	Private Enterprises	P0306	35.0000	54900	1.0000000000	1
601702	HFLY	2020-09-07	Shanghai Huafon Aluminium Corporation	Private Enterprises	P0306	3.6900	249630	1.0000000000	1
601717	ZMJ	2010-08-03	Zhengzhou Coal Mining Machinery Group Co., Ltd.	State-run or State-owned Holding	P0301	20.0000	140000	1.0000000000	1
601718	JHJT	2010-08-16	Jihua Group Corporation Limited	State-run or State-owned Holding	P0301	3.5000	1157000	1.0000000000	1
601727	SHDQ	2008-12-05	Shanghai Electric Group Co., Ltd.	State-run or State-owned Holding	P0301	4.7800	616038	1.0000000000	1
601728	ZGDX	2021-08-20	China Telecom Corporation Limited	Private Enterprises	P0306	4.5300	10574770	1.0000000000	1
601766	ZGZC	2008-08-18	CRRC Corporation Limited	State-run or State-owned Holding	P0301	2.1800	3000000	1.0000000000	1
601777	LFKJ	2010-11-25	Lifan Technology (Group) Co., Ltd.	Private Enterprises	P0306	14.5000	200000	1.0000000000	1
601778	JKKJ	2020-05-19	Jinko Power Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	4.3700	594593	1.0000000000	1
601788	GDZQ	2009-08-18	Everbright Securities Co., Ltd.	State-run or State-owned Holding	P0301	21.0800	520000	1.0000000000	1
601789	NBJG	2011-08-16	Ningbo Construction Co., Ltd.	Private Enterprises	P0306	6.3900	100000	1.0000000000	1
601798	LKGX	2011-06-22	Lanpec Technologies Limited	State-run or State-owned Holding	P0301	11.0000	80000	1.0000000000	1
601799	XYGF	2011-02-01	Changzhou Xingyu Automotive Lighting Systems Co., Ltd.	Private Enterprises	P0306	21.2400	60000	1.0000000000	1
601800	ZGJJ	2012-03-09	China Communications Construction Company Limited	State-run or State-owned Holding	P0301	5.4000	1349735	1.0000000000	1
601801	WXCM	2010-01-18	Anhui Xinhua Media Co., Ltd.	State-run or State-owned Holding	P0301	11.8000	110000	1.0000000000	1
601811	XHWX	2016-08-08	Xinhua Winshare Publishing and Media Co., Ltd.	State-run or State-owned Holding	P0301	7.1200	98710	1.0000000000	1
601816	JHGT	2020-01-16	Beijing–Shanghai High-speed Railway Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	4.8800	6285630	1.0000000000	1
601818	GDYH	2010-08-18	China Everbright Bank Co., Ltd.	State-run or State-owned Holding	P0301	3.1000	7000000	1.0000000000	1
601825	HNSH	2021-08-19	Shanghai Rural Commercial Bank Co., Ltd.	State-run or State-owned Holding	P0301	8.9000	964444	1.0000000000	1
601827	SFHJ	2020-06-05	Chongqing Sanfeng Environment Group Co., Ltd.	State-run or State-owned Holding	P0301	6.8400	378268	1.0000000000	1
601828	MKL	2018-01-17	Red Star Macalline Group Corporation Ltd.	Sino-foreign Equity Joint Venture	P0303	10.2300	315000	1.0000000000	1
601838	CDYH	2018-01-31	Bank of Chengdu Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	6.9900	361225	1.0000000000	1
601858	ZGKC	2017-01-18	China Science Publishing & Media Ltd.	State-run or State-owned Holding	P0301	6.8400	130500	1.0000000000	1
601860	ZJYH	2019-01-03	Jiangsu Zijin Rural Commercial Bank Co., Ltd.	State-run or State-owned Holding	P0301	3.1400	366089	1.0000000000	1
601865	FLT	2019-02-15	Flat Glass Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	2.0000	150000	0.2500000000	1
601868	ZGNJ	2021-09-28	China Energy Engineering Corporation Limited	State-run or State-owned Holding	P0301	1.9600	11670767	1.0000000000	1
601869	CFGX	2018-07-20	Yangtze Optical Fibre and Cable Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	26.7100	75791	1.0000000000	1
601877	ZTDQ	2010-01-21	Zhejiang Chint Electrics Co., Ltd.	Private Enterprises	P0306	23.9800	105000	1.0000000000	1
601878	ZSZQ	2017-06-26	Zheshang Securities Co., Ltd.	State-run or State-owned Holding	P0301	8.4500	333333	1.0000000000	1
601880	LGGF	2010-12-06	Liaoning Port Co., Ltd.	State-run or State-owned Holding	P0301	3.8000	1500000	1.0000000000	1
601881	ZGYH	2017-01-23	China Galaxy Securities Co., Ltd.	State-run or State-owned Holding	P0301	6.8100	600000	1.0000000000	1
601882	HTJG	2016-11-07	Ningbo Haitian Precision Machinery Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	1.5000	52200	1.0000000000	1
601886	JHJT	2011-08-18	Jangho Group Co., Ltd.	Private Enterprises	P0306	20.0000	110000	1.0000000000	1
601888	ZGZM	2009-10-15	China Tourism Group Duty Free Corporation Limited	State-run or State-owned Holding	P0301	11.7800	220000	1.0000000000	1
601890	YXML	2010-12-28	Asian Star Anchor Chain Co., Ltd. Jiangsu	Private Enterprises	P0306	22.5000	90000	1.0000000000	1
601898	ZMNY	2008-02-01	China Coal Energy Company Limited	State-run or State-owned Holding	P0301	16.8300	1525333	1.0000000000	1
601899	ZJKY	2008-04-25	Zijin Mining Group Co., Ltd.	State-run or State-owned Holding	P0301	7.1300	1400000	0.1000000000	1
601900	NFCM	2016-02-15	Southern Publishing and Media Co., Ltd.	State-run or State-owned Holding	P0301	6.1300	169100	1.0000000000	1
601901	FZZQ	2011-08-10	Founder Securities Co., Ltd.	State-run or State-owned Holding	P0301	3.9000	1500000	1.0000000000	1
601908	JYT	2011-09-08	Beijing Jingyuntong Technology Co., Ltd.	Private Enterprises	P0306	42.0000	60000	1.0000000000	1
601916	ZSYH	2019-11-26	China Zheshang Bank Co., Ltd.	State-run or State-owned Holding	P0301	4.9400	2550000	1.0000000000	1
601921	ZBCM	2021-07-23	Zhejiang Publishing & Media Co., Ltd.	State-run or State-owned Holding	P0301	10.2800	222222	1.0000000000	1
601928	FHCM	2011-11-30	Jiangsu Phoenix Publishing & Media Co., Ltd.	State-run or State-owned Holding	P0301	8.8000	509000	1.0000000000	1
601929	JSCM	2012-02-23	Jishi Media Co., Ltd.	State-run or State-owned Holding	P0301	7.0000	280000	1.0000000000	1
601933	YHCS	2010-12-15	Yonghui Superstores Co., Ltd.	Private Enterprises	P0306	23.9800	110000	1.0000000000	1
601949	ZGCB	2017-08-21	China Publishing & Media Holdings Co., Ltd.	State-run or State-owned Holding	P0301	3.3400	364500	1.0000000000	1
601952	SKNF	2017-05-15	Jiangsu Provincial Agricultural Reclamation and Development Co., Ltd.	State-run or State-owned Holding	P0301	9.3200	260000	1.0000000000	1
601956	DBJT	2020-12-25	Hubei Donper Electromechanical Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	9.7700	211320	1.0000000000	1
601958	JMGF	2008-04-17	Jinduicheng Molybdenum Co., Ltd.	State-run or State-owned Holding	P0301	16.5700	538000	1.0000000000	1
601963	CQYH	2021-02-05	Bank of Chongqing Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	10.8300	347451	1.0000000000	1
601965	ZGQY	2012-06-11	China Automotive Engineering Research Institute Co., Ltd.	State-run or State-owned Holding	P0301	8.2000	192000	1.0000000000	1
601966	LLLT	2016-07-06	Shandong Linglong Tyre Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	12.9800	200000	1.0000000000	1
601968	BGBZ	2015-06-11	Shanghai Baosteel Packaging Co., Ltd.	State-run or State-owned Holding	P0301	3.0800	208333	1.0000000000	1
601969	HNKY	2014-12-09	Hainan Mining Co., Ltd.	Private Enterprises	P0306	10.3400	186670	1.0000000000	1
601975	ZSNY	2019-01-08	Nanjing Tanker Corporation	State-run or State-owned Holding	P0301	6.0500	35000	1.0000000000	1
601985	ZGHD	2015-06-10	China National Nuclear Power Co., Ltd.	State-run or State-owned Holding	P0301	3.3900	3891000	1.0000000000	1
601989	ZGZG	2009-12-16	China Shipbuilding Industry Company Limited	State-run or State-owned Holding	P0301	7.3800	1995000	1.0000000000	1
601990	NJZQ	2018-06-13	Nanjing Securities Co., Ltd.	State-run or State-owned Holding	P0301	3.7900	275020	1.0000000000	1
601992	JYJT	2011-03-01	BBMG Corporation	Sino-foreign Equity Joint Venture	P0303	9.0000	410405	1.0000000000	1
601995	ZJGS	2020-11-02	China International Capital Corporation Limited	Sino-foreign Equity Joint Venture	P0303	28.7800	458589	1.0000000000	1
601996	FLJT	2011-09-29	Guangxi Fenglin Wood Industry Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	14.0000	58620	1.0000000000	1
601997	GYYH	2016-08-16	Bank of Guiyang Co., Ltd.	State-run or State-owned Holding	P0301	8.4900	500000	1.0000000000	1
603000	RMW	2012-04-27	People.cn Co., Ltd.	State-run or State-owned Holding	P0301	20.0000	69106	1.0000000000	1
603001	ST AK	2012-04-26	Zhejiang Aokang Shoes Co., Ltd.	Private Enterprises	P0306	25.5000	81000	1.0000000000	1
603002	HCDZ	2012-05-18	Epoxy Base Electronic Material Corporation Limited	Sino-foreign Equity Joint Venture	P0303	3.6000	100000	1.0000000000	1
603003	LYGF	2012-08-17	Shanghai Lonyer Data Co., Ltd.	Private Enterprises	P0306	6.5000	50500	1.0000000000	1
603004	DLKJ	2023-12-27	Zhejiang Dragon Technology Co., Ltd.	Private Enterprises	P0306	16.8000	58880	1.0000000000	1
603005	JFKJ	2014-02-10	China Wafer Level CSP Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	19.1600	56674	1.0000000000	1
603006	LMGF	2014-06-30	Shanghai Lianming Machinery Co., Ltd.	Private Enterprises	P0306	9.9300	20000	1.0000000000	1
603007	ST HW	2016-08-26	Flower King Eco-Engineering Inc.	Private Enterprises	P0306	11.6600	33350	1.0000000000	1
603008	XLM	2012-07-17	Xilinmen Furniture Co., Ltd.	Private Enterprises	P0306	12.5000	52500	1.0000000000	1
603009	BTKJ	2014-07-18	Shanghai Beite Technology Co., Ltd.	Private Enterprises	P0306	7.0100	26670	1.0000000000	1
603010	WSGF	2014-10-10	Zhejiang Wansheng Co., Ltd.	Private Enterprises	P0306	11.7000	25000	1.0000000000	1
603011	HDZN	2014-11-07	Hefei Metalforming Intelligent Manufacturing Co., Ltd.	Private Enterprises	P0306	4.2600	45000	1.0000000000	1
603012	CLJT	2015-03-20	Shanghai Chuangli Group Co., Ltd.	Private Enterprises	P0306	13.5600	79600	1.0000000000	1
603013	YPGF	2018-05-09	YAPP Automotive Systems Co., Ltd.	State-run or State-owned Holding	P0301	11.6700	60000	1.0000000000	1
603015	HXKJ	2015-03-03	Ningbo Techmation Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	10.6000	50100	1.0000000000	1
603016	XHT	2016-07-01	Wuxi Newhongtai Electric Technology Co., Ltd.	Private Enterprises	P0306	8.4900	37050	1.0000000000	1
603017	ZHSJ	2014-12-31	ARTS Group Co., Ltd.	Private Enterprises	P0306	29.9700	15000	1.0000000000	1
603018	HSJT	2014-10-13	China Design Group Co., Ltd.	Institutional Organization	P0307	32.2600	26000	1.0000000000	1
603019	ZKSG	2014-11-06	Dawning Information Industry Co., Ltd.	State-run or State-owned Holding	P0301	5.2900	75000	1.0000000000	1
603020	APGF	2015-03-25	Apple Flavor & Fragrance Group Co., Ltd.	Private Enterprises	P0306	20.4700	40000	1.0000000000	1
603021	SDHP	2015-04-23	Shandong Huapeng Glass Co., Ltd.	Private Enterprises	P0306	8.7300	26400	1.0000000000	1
603022	XTL	2015-05-18	Shanghai Xintonglian Packing Co., Ltd.	Private Enterprises	P0306	14.3100	20000	1.0000000000	1
603023	WDGF	2015-05-27	Harbin VITI Electronics Co., Ltd.	Private Enterprises	P0306	13.2500	20000	1.0000000000	1
603025	DHKJ	2015-04-22	Beijing Dahao Technology Corporation Limited	State-run or State-owned Holding	P0301	11.1700	51000	1.0000000000	1
603026	SHXC	2015-05-29	Shinghwa Advanced Material Group Co., Ltd.	State-run or State-owned Holding	P0301	6.5100	50680	1.0000000000	1
603027	QHWY	2016-03-07	Qianhe Condiment and Food Co., Ltd.	Private Enterprises	P0306	9.1900	40000	1.0000000000	1
603028	SFT	2016-03-31	Jiangsu Safety Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	4.2600	55200	1.0000000000	1
603029	TEGF	2016-04-27	Shandong Swan Cotton Industrial Machinery Stock Co., Ltd.	State-run or State-owned Holding	P0301	8.9300	23340	1.0000000000	1
603030	*ST QZ	2015-03-20	Shanghai Trendzone Construction Decoration Group Co., Ltd.	Private Enterprises	P0306	9.8500	40000	1.0000000000	1
603031	AFKJ	2016-08-22	Anhui Anfu Battery Technology Co., Ltd.	Private Enterprises	P0306	11.7100	20000	1.0000000000	1
603032	DXKJ	2017-01-05	Delixi New Energy Technology Co., Ltd.	Private Enterprises	P0306	5.8100	33340	1.0000000000	1
603033	SWGF	2016-12-07	Sanwei Holding Group Co., Ltd.	Private Enterprises	P0306	17.5500	22700	1.0000000000	1
603035	CSQS	2017-01-05	Jiangsu Changshu Automotive Trim Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	10.4400	70000	1.0000000000	1
603036	RTGF	2016-12-09	Jiangsu Rutong Petro-Machinery Co., Ltd.	Private Enterprises	P0306	6.8400	50840	1.0000000000	1
603037	KZGF	2017-01-20	Shanghai Carthane Co., Ltd.	Private Enterprises	P0306	16.0100	20000	1.0000000000	1
603038	HLGF	2017-01-16	Dongguan Huali Industries Co., Ltd.	Private Enterprises	P0306	23.2600	16700	1.0000000000	1
603039	FWWL	2017-01-13	Weaver Network Technology Co., Ltd.s	Private Enterprises	P0306	14.9000	16670	1.0000000000	1
603040	XZB	2017-02-09	Hangzhou XZB Tech Co., Ltd.	Private Enterprises	P0306	16.4400	15000	1.0000000000	1
603041	MSD	2017-03-30	Jiangsu Maysta Chemical Co., Ltd.	Private Enterprises	P0306	12.9200	25000	1.0000000000	1
603042	HMKJ	2017-06-02	Nanjing Huamai Technology Co., Ltd.	Private Enterprises	P0306	11.2600	34000	1.0000000000	1
603043	GZJJ	2017-06-27	Guangzhou Restaurant Group Co., Ltd.	State-run or State-owned Holding	P0301	13.1800	50000	1.0000000000	1
603045	FDHJ	2018-05-17	Fuda Alloy Materials Co., Ltd.	Private Enterprises	P0306	9.6500	24580	1.0000000000	1
603048	ZJLM	2021-11-16	Zhejiang Liming Intelligent Manufacturing Co., Ltd.	Private Enterprises	P0306	17.3700	36720	1.0000000000	1
603050	KLDQ	2017-04-14	Shijiazhuang Kelin Electric Co., Ltd.	Private Enterprises	P0306	10.2900	33340	1.0000000000	1
603051	LSXC	2022-03-25	Guangzhou Lushan New Materials Co., Ltd.	Private Enterprises	P0306	25.7900	23003	1.0000000000	1
603052	KCKJ	2022-10-11	Suzhou K-Hiragawa Electronic Technology Co., Ltd.	Private Enterprises	P0306	34.6800	17200	1.0000000000	1
603053	CDRQ	2019-12-17	Chengdu Gas Group Corporation Ltd.	Sino-foreign Equity Joint Venture	P0303	10.4500	88890	1.0000000000	1
603055	THXC	2017-09-21	Zhejiang Taihua New Material Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	9.2100	67600	1.0000000000	1
603056	DBGF	2018-01-16	Deppon Logistics Co., Ltd.	Private Enterprises	P0306	4.8400	100000	1.0000000000	1
603057	ZYSP	2022-09-26	Shanghai Ziyan Foods Co., Ltd.	Private Enterprises	P0306	15.1500	42000	1.0000000000	1
603058	YJGF	2016-12-23	Guizhou Yongji Printing Co., Ltd.	Private Enterprises	P0306	4.7600	42160	1.0000000000	1
603059	BJJ	2018-03-02	Perfect Group Corp., Ltd.	Private Enterprises	P0306	24.0700	20000	1.0000000000	1
603060	GJJT	2016-11-09	China Testing & Certification International Group Co., Ltd.	State-run or State-owned Holding	P0301	10.0400	55000	1.0000000000	1
603061	JHT	2023-03-03	Tianjin JHT Design Co., Ltd.	Private Enterprises	P0306	58.5800	15000	1.0000000000	1
603062	MJXC	2023-11-07	MEGA P&C Advanced Materials (Shanghai) Company Limited	Sino-foreign Equity Joint Venture	P0303	58.0800	27000	1.0000000000	1
603063	HWDQ	2017-07-28	Shenzhen Hopewind Electric Co., Ltd.	Private Enterprises	P0306	13.3600	60000	1.0000000000	1
603065	SQLS	2023-03-21	Suqian Unitech Corp., Ltd.	Private Enterprises	P0306	12.8500	41900	1.0000000000	1
603066	YFCC	2015-06-11	Nanjing Inform Storage Equipment (Group) Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	12.4300	25000	1.0000000000	1
603067	ZHGF	2016-09-13	Hubei Zhenhua Chemical Co., Ltd.	Private Enterprises	P0306	6.1300	55000	1.0000000000	1
603068	BTJC	2019-04-15	Beken Corporation	Sino-foreign Equity Joint Venture	P0303	18.6300	34678	1.0000000000	1
603069	HQJT	2016-07-12	Hainan Haiqi Transportation Group Co., Ltd.	State-run or State-owned Holding	P0301	3.8200	79000	1.0000000000	1
603070	WKZZ	2022-03-10	Wecome Intelligent Manufacturing Co., Ltd.	Private Enterprises	P0306	9.4200	60000	1.0000000000	1
603071	WCHN	2021-12-16	ZJMI Environmental Energy Co., Ltd.	State-run or State-owned Holding	P0301	15.4200	100432	1.0000000000	1
603073	CDSY	2023-03-16	Zhejiang Cady Industry Co., Ltd.	Private Enterprises	P0306	19.8500	29000	1.0000000000	1
603075	RWGF	2023-09-11	Hangzhou Heatwell Electric Heating Technology Co., Ltd.	Private Enterprises	P0306	23.1000	40010	1.0000000000	1
603076	LHGJ	2017-11-13	Ningbo Lehui International Engineering Equipment Co., Ltd.	Private Enterprises	P0306	19.7100	18650	1.0000000000	1
603077	HBSW	2012-07-31	Sichuan Hebang Biotechnology Co., Ltd.	Private Enterprises	P0306	17.5000	100000	1.0000000000	1
603078	JHW	2017-04-10	Jiangyin Jianghua Microelectronics Materials Co., Ltd.	Private Enterprises	P0306	24.1800	15000	1.0000000000	1
